time_on_page,pages_viewed,interest_ski,interest_climb,buy
154.4,3.0,0.0,0.0,0.0
167.6,1.3,0.0,0.0,0.0
224.9,0.9,0.0,0.0,0.0
41.0,2.1,0.0,0.0,0.0
294.3,1.3,1.0,1.0,0.0
152.2,1.5,0.0,1.0,0.0
249.4,2.8,1.0,1.0,1.0
126.2,3.3,0.0,0.0,0.0
188.2,1.8,0.0,1.0,0.0
105.5,3.7,0.0,0.0,0.0
209.1,0.0,0.0,1.0,0.0
171.0,2.1,0.0,0.0,0.0
265.3,2.0,1.0,1.0,1.0
204.0,1.1,0.0,1.0,0.0
121.8,2.4,0.0,1.0,0.0
242.5,1.4,1.0,0.0,0.0
147.1,0.6,1.0,0.0,0.0
233.7,2.5,1.0,1.0,0.0
232.0,1.1,1.0,0.0,0.0
273.3,1.5,1.0,1.0,1.0
210.6,2.4,0.0,0.0,0.0
109.2,1.7,0.0,0.0,0.0
228.6,2.2,0.0,1.0,0.0
216.5,0.9,0.0,1.0,0.0
273.8,2.7,0.0,0.0,0.0
201.0,2.2,0.0,1.0,0.0
286.3,1.9,0.0,0.0,0.0
140.5,3.4,0.0,1.0,0.0
119.6,1.1,1.0,0.0,0.0
129.0,1.9,0.0,0.0,0.0
195.6,2.5,0.0,0.0,0.0
128.1,2.8,1.0,1.0,1.0
206.1,2.3,0.0,0.0,0.0
122.5,2.2,1.0,0.0,0.0
84.8,1.3,0.0,0.0,0.0
268.9,2.2,0.0,1.0,0.0
171.6,2.8,1.0,0.0,0.0
110.6,2.2,0.0,1.0,0.0
201.9,1.9,0.0,0.0,1.0
187.9,1.0,0.0,1.0,0.0
121.7,2.2,0.0,0.0,0.0
116.2,1.4,0.0,0.0,0.0
269.4,1.9,0.0,1.0,0.0
315.7,1.5,0.0,0.0,0.0
245.3,2.3,0.0,0.0,0.0
46.7,2.6,1.0,1.0,0.0
229.7,1.6,0.0,0.0,0.0
201.7,2.3,0.0,0.0,0.0
156.8,1.0,0.0,1.0,1.0
196.7,2.2,0.0,0.0,0.0
225.5,1.1,1.0,0.0,0.0
146.7,2.7,0.0,0.0,0.0
201.2,4.1,1.0,1.0,0.0
47.5,1.8,1.0,0.0,0.0
226.5,2.4,1.0,0.0,0.0
206.6,1.4,0.0,0.0,0.0
160.5,2.9,0.0,1.0,0.0
238.8,2.2,0.0,0.0,0.0
32.2,2.1,0.0,1.0,0.0
244.1,0.9,0.0,1.0,0.0
205.5,0.0,0.0,1.0,0.0
151.8,0.3,0.0,1.0,0.0
270.1,1.9,1.0,0.0,0.0
220.0,2.2,0.0,1.0,0.0
3.3,3.5,1.0,0.0,0.0
149.9,1.1,0.0,1.0,0.0
206.0,0.9,0.0,0.0,0.0
139.7,2.3,1.0,1.0,0.0
166.0,2.2,0.0,0.0,0.0
280.5,1.7,0.0,0.0,0.0
163.9,1.8,1.0,0.0,0.0
275.6,3.8,1.0,0.0,1.0
197.4,0.0,0.0,0.0,0.0
188.3,2.9,1.0,0.0,0.0
203.3,3.2,0.0,0.0,0.0
188.5,2.4,1.0,1.0,0.0
81.3,1.4,1.0,0.0,0.0
293.3,3.6,0.0,0.0,1.0
216.7,2.5,0.0,0.0,0.0
89.0,2.3,0.0,1.0,1.0
187.0,1.7,0.0,1.0,0.0
264.6,3.0,1.0,1.0,1.0
137.8,0.7,0.0,0.0,0.0
189.0,1.0,0.0,0.0,0.0
94.3,2.4,0.0,1.0,0.0
168.5,2.8,0.0,0.0,0.0
153.8,3.4,0.0,0.0,0.0
77.3,1.3,0.0,0.0,1.0
84.3,2.6,0.0,1.0,0.0
259.2,1.2,1.0,0.0,0.0
193.6,1.9,0.0,0.0,0.0
130.6,0.9,1.0,0.0,0.0
266.9,2.5,0.0,0.0,0.0
72.7,2.5,1.0,0.0,0.0
173.2,1.0,0.0,0.0,0.0
240.2,1.7,0.0,0.0,0.0
141.5,1.9,1.0,1.0,0.0
179.0,2.2,0.0,1.0,0.0
85.7,1.3,0.0,0.0,1.0
219.8,0.5,0.0,0.0,0.0
144.9,1.9,1.0,0.0,1.0
83.2,3.2,1.0,0.0,0.0
193.7,2.7,0.0,1.0,0.0
232.5,0.9,0.0,1.0,0.0
96.5,2.3,0.0,0.0,0.0
313.2,0.9,0.0,0.0,0.0
172.5,3.9,1.0,0.0,0.0
205.9,2.9,0.0,0.0,0.0
260.7,1.3,0.0,0.0,0.0
132.6,4.4,1.0,0.0,1.0
161.8,2.3,1.0,1.0,0.0
144.4,1.9,0.0,0.0,0.0
119.7,3.5,0.0,0.0,0.0
216.0,1.6,0.0,0.0,0.0
180.1,1.8,0.0,0.0,0.0
223.2,1.1,0.0,0.0,0.0
191.3,1.6,1.0,0.0,1.0
96.2,0.9,0.0,1.0,0.0
122.9,0.1,1.0,1.0,0.0
110.4,3.3,0.0,1.0,0.0
192.5,1.8,0.0,1.0,0.0
96.2,2.2,0.0,0.0,0.0
202.7,2.6,0.0,1.0,0.0
196.5,2.5,0.0,0.0,0.0
105.3,2.2,1.0,0.0,1.0
215.0,2.2,0.0,0.0,0.0
205.3,1.0,0.0,1.0,0.0
106.3,1.9,0.0,0.0,0.0
171.0,1.9,0.0,1.0,0.0
67.1,2.1,0.0,0.0,0.0
235.0,2.5,0.0,0.0,0.0
274.6,2.3,1.0,0.0,0.0
121.8,0.9,1.0,0.0,0.0
39.6,2.4,1.0,1.0,1.0
147.6,1.4,1.0,1.0,0.0
60.2,1.8,0.0,0.0,0.0
285.4,2.4,1.0,1.0,0.0
256.1,0.6,0.0,1.0,0.0
161.1,2.7,1.0,0.0,0.0
206.9,1.0,0.0,1.0,0.0
86.4,2.3,0.0,0.0,0.0
141.7,2.8,1.0,0.0,0.0
274.8,1.3,1.0,0.0,0.0
153.7,1.1,0.0,0.0,0.0
145.3,2.0,1.0,1.0,0.0
231.7,1.7,0.0,1.0,0.0
172.4,1.1,0.0,0.0,0.0
176.2,2.1,0.0,0.0,0.0
357.0,2.9,0.0,0.0,0.0
162.1,3.6,0.0,0.0,0.0
139.1,2.1,0.0,1.0,0.0
211.8,1.5,0.0,1.0,0.0
259.3,3.2,1.0,0.0,0.0
278.3,2.2,0.0,1.0,0.0
149.9,1.1,0.0,1.0,0.0
179.3,0.9,0.0,0.0,0.0
173.3,1.6,1.0,0.0,0.0
220.5,1.1,0.0,0.0,0.0
262.5,0.8,0.0,1.0,0.0
175.4,2.9,0.0,0.0,0.0
2.3,1.6,1.0,0.0,0.0
220.0,0.7,1.0,0.0,0.0
181.8,1.3,1.0,0.0,0.0
288.9,2.7,0.0,1.0,1.0
174.6,1.5,0.0,0.0,0.0
101.4,1.0,0.0,1.0,0.0
198.2,0.8,0.0,1.0,0.0
288.4,2.4,0.0,0.0,0.0
219.3,2.4,0.0,1.0,1.0
187.4,1.5,0.0,0.0,0.0
205.7,2.2,0.0,0.0,0.0
183.1,2.3,0.0,0.0,0.0
201.1,2.4,1.0,1.0,0.0
100.0,1.4,0.0,1.0,0.0
237.1,2.3,1.0,0.0,0.0
232.5,2.3,1.0,1.0,0.0
161.1,1.1,1.0,0.0,0.0
169.8,1.6,0.0,1.0,0.0
214.7,1.9,0.0,0.0,0.0
216.1,2.7,1.0,0.0,0.0
80.3,2.2,0.0,1.0,0.0
236.3,2.1,1.0,1.0,0.0
170.5,2.3,0.0,0.0,1.0
90.0,1.1,1.0,1.0,0.0
232.7,1.1,0.0,0.0,0.0
228.4,2.7,0.0,0.0,0.0
276.2,1.6,1.0,1.0,1.0
115.6,2.6,1.0,0.0,0.0
104.5,1.8,1.0,0.0,0.0
224.0,3.0,1.0,0.0,0.0
70.4,2.2,1.0,0.0,0.0
181.3,2.4,1.0,1.0,0.0
133.1,1.3,0.0,0.0,0.0
164.5,2.0,0.0,0.0,0.0
226.7,0.7,1.0,0.0,0.0
144.1,2.5,0.0,1.0,0.0
231.7,2.0,1.0,0.0,0.0
137.3,2.0,1.0,0.0,0.0
145.9,1.6,1.0,1.0,0.0
238.8,2.1,0.0,0.0,0.0
39.7,2.3,0.0,0.0,0.0
89.6,0.3,1.0,1.0,0.0
338.9,1.5,0.0,0.0,0.0
180.2,2.2,0.0,0.0,0.0
164.1,1.7,1.0,0.0,0.0
195.5,2.5,0.0,0.0,0.0
120.3,1.8,0.0,0.0,0.0
110.7,2.9,0.0,1.0,0.0
277.1,2.2,1.0,0.0,0.0
55.9,2.2,0.0,0.0,0.0
92.5,2.4,0.0,0.0,0.0
102.2,3.8,0.0,0.0,0.0
102.9,1.8,0.0,0.0,1.0
227.0,2.5,0.0,0.0,0.0
213.2,0.8,1.0,1.0,1.0
276.6,1.2,0.0,0.0,0.0
255.6,1.5,0.0,0.0,0.0
200.1,1.2,1.0,0.0,0.0
120.0,3.5,0.0,1.0,0.0
141.2,3.0,0.0,0.0,0.0
143.6,1.5,0.0,1.0,0.0
182.9,2.2,0.0,1.0,0.0
256.3,1.2,0.0,1.0,0.0
168.1,0.9,0.0,1.0,1.0
221.3,2.8,1.0,0.0,0.0
206.7,1.4,0.0,0.0,0.0
73.2,2.1,1.0,1.0,0.0
203.9,2.5,0.0,0.0,0.0
229.1,1.4,0.0,1.0,0.0
147.7,0.9,1.0,0.0,0.0
233.9,2.7,0.0,0.0,0.0
170.2,2.5,0.0,0.0,0.0
177.5,2.7,0.0,0.0,0.0
194.7,2.6,0.0,0.0,0.0
249.2,1.6,0.0,0.0,0.0
193.1,1.2,1.0,0.0,0.0
204.5,3.0,0.0,1.0,0.0
78.3,1.5,0.0,0.0,1.0
82.9,1.6,1.0,0.0,0.0
315.9,2.2,0.0,0.0,0.0
179.5,1.1,0.0,0.0,0.0
142.4,1.7,1.0,0.0,0.0
313.9,1.9,1.0,0.0,0.0
171.8,0.1,0.0,0.0,0.0
235.8,1.1,1.0,0.0,0.0
171.6,1.9,0.0,1.0,0.0
90.3,3.2,1.0,0.0,0.0
262.3,2.0,0.0,1.0,0.0
165.8,2.7,1.0,0.0,0.0
261.0,3.3,0.0,0.0,0.0
125.6,1.3,1.0,0.0,0.0
156.1,1.8,1.0,0.0,0.0
236.4,1.7,0.0,0.0,0.0
322.3,3.0,0.0,0.0,0.0
207.3,0.8,1.0,0.0,0.0
63.1,1.8,1.0,0.0,0.0
188.5,0.5,0.0,1.0,0.0
293.3,1.3,0.0,0.0,0.0
199.9,0.5,1.0,0.0,0.0
154.8,1.1,0.0,1.0,0.0
224.9,1.3,1.0,0.0,0.0
164.0,1.4,1.0,0.0,0.0
176.8,1.5,0.0,1.0,0.0
39.9,2.3,1.0,0.0,0.0
170.7,2.6,0.0,0.0,0.0
231.5,2.9,0.0,0.0,0.0
41.2,2.1,0.0,0.0,0.0
68.1,2.6,1.0,0.0,0.0
129.0,2.0,0.0,0.0,0.0
151.9,2.2,0.0,0.0,0.0
178.2,3.0,0.0,0.0,0.0
214.1,1.5,0.0,0.0,0.0
133.2,1.6,1.0,0.0,0.0
179.0,0.5,0.0,1.0,0.0
222.8,2.2,0.0,1.0,0.0
213.7,2.2,0.0,0.0,0.0
118.5,0.5,0.0,0.0,0.0
161.0,2.0,1.0,1.0,0.0
162.5,1.7,1.0,1.0,0.0
89.6,1.8,1.0,0.0,0.0
186.9,0.4,0.0,1.0,0.0
171.4,2.8,0.0,1.0,0.0
149.5,3.5,0.0,1.0,0.0
244.4,1.9,0.0,0.0,0.0
164.3,2.2,1.0,0.0,0.0
249.8,2.6,0.0,0.0,0.0
132.7,3.7,1.0,1.0,0.0
130.2,1.8,0.0,0.0,0.0
197.3,1.3,1.0,1.0,0.0
160.2,1.9,0.0,1.0,0.0
225.6,0.3,0.0,0.0,0.0
60.1,1.9,0.0,0.0,0.0
234.9,2.9,1.0,0.0,0.0
104.5,2.1,0.0,1.0,0.0
137.2,1.9,1.0,0.0,0.0
179.8,2.4,0.0,1.0,0.0
293.5,2.5,1.0,1.0,1.0
226.8,1.6,1.0,1.0,1.0
103.8,3.0,0.0,0.0,0.0
208.1,2.2,0.0,0.0,1.0
232.2,2.5,0.0,1.0,0.0
108.1,3.1,0.0,1.0,0.0
256.3,2.5,0.0,0.0,0.0
130.4,2.3,1.0,0.0,0.0
139.4,1.7,0.0,0.0,0.0
166.7,1.5,1.0,0.0,0.0
187.7,1.0,1.0,1.0,0.0
132.0,2.8,1.0,0.0,0.0
225.1,2.2,1.0,0.0,0.0
183.4,2.6,1.0,0.0,0.0
137.2,0.8,0.0,0.0,0.0
135.9,1.0,0.0,0.0,0.0
230.3,2.8,1.0,1.0,0.0
302.0,1.8,0.0,1.0,0.0
185.4,2.0,1.0,0.0,0.0
171.5,2.2,0.0,1.0,0.0
250.1,1.9,0.0,0.0,0.0
232.4,2.7,0.0,1.0,0.0
277.8,2.5,1.0,1.0,0.0
312.3,2.5,0.0,0.0,0.0
143.2,1.4,1.0,1.0,0.0
166.8,1.7,1.0,0.0,0.0
263.9,1.9,0.0,0.0,0.0
133.4,1.0,1.0,0.0,0.0
234.1,2.7,0.0,0.0,0.0
162.5,1.2,0.0,0.0,0.0
235.9,1.0,0.0,1.0,0.0
131.4,2.0,0.0,1.0,0.0
128.7,1.4,1.0,1.0,0.0
207.3,1.8,1.0,0.0,0.0
175.8,1.4,1.0,1.0,0.0
133.6,3.0,0.0,0.0,0.0
201.0,1.8,1.0,0.0,0.0
68.6,1.5,0.0,0.0,0.0
292.9,1.8,0.0,0.0,0.0
303.9,1.8,0.0,0.0,0.0
223.1,3.0,0.0,0.0,0.0
105.2,2.1,1.0,1.0,0.0
227.7,3.0,1.0,0.0,0.0
145.7,2.1,0.0,1.0,0.0
259.2,1.6,1.0,1.0,0.0
204.9,1.6,0.0,0.0,0.0
185.6,1.3,0.0,0.0,0.0
200.6,2.0,0.0,1.0,0.0
66.5,1.9,0.0,0.0,0.0
196.6,2.6,1.0,0.0,0.0
157.0,2.3,0.0,0.0,0.0
79.2,2.1,1.0,1.0,0.0
167.2,1.8,0.0,1.0,0.0
137.1,0.7,0.0,1.0,1.0
180.2,0.8,1.0,0.0,0.0
234.9,0.2,1.0,0.0,0.0
44.3,3.3,1.0,1.0,0.0
213.0,1.8,0.0,0.0,0.0
145.7,1.4,0.0,0.0,0.0
130.8,2.5,1.0,0.0,0.0
168.8,2.4,0.0,0.0,0.0
142.0,3.4,0.0,0.0,0.0
233.4,2.7,1.0,0.0,0.0
241.9,2.1,0.0,0.0,0.0
306.8,2.6,1.0,1.0,1.0
255.4,0.6,1.0,0.0,0.0
163.6,1.6,0.0,0.0,0.0
188.2,2.4,1.0,1.0,0.0
224.0,1.8,1.0,0.0,0.0
174.1,1.9,1.0,0.0,0.0
177.4,1.9,1.0,0.0,0.0
256.7,2.0,0.0,0.0,0.0
220.4,1.6,0.0,0.0,0.0
202.0,2.0,1.0,0.0,0.0
158.1,1.6,0.0,0.0,0.0
230.3,1.4,1.0,1.0,1.0
233.5,1.6,1.0,1.0,0.0
153.4,2.0,1.0,0.0,0.0
163.3,2.3,1.0,0.0,0.0
233.4,1.2,1.0,0.0,0.0
200.3,2.2,1.0,0.0,0.0
45.8,2.9,1.0,0.0,0.0
131.4,2.4,1.0,0.0,0.0
188.0,1.1,0.0,1.0,0.0
136.8,2.8,1.0,1.0,1.0
245.7,2.2,1.0,0.0,0.0
54.7,1.9,1.0,0.0,0.0
193.4,2.7,1.0,1.0,1.0
219.7,3.3,0.0,0.0,0.0
201.1,2.8,0.0,1.0,0.0
106.1,2.1,0.0,1.0,0.0
165.1,2.5,0.0,1.0,0.0
220.2,1.6,1.0,1.0,0.0
98.1,2.1,1.0,1.0,0.0
123.3,2.7,1.0,1.0,0.0
163.0,2.2,0.0,1.0,0.0
146.5,2.3,0.0,0.0,0.0
273.3,2.3,0.0,0.0,1.0
261.7,1.9,1.0,1.0,0.0
241.3,1.5,1.0,0.0,0.0
248.3,2.0,0.0,1.0,0.0
176.2,1.2,0.0,0.0,0.0
188.7,2.6,1.0,0.0,0.0
222.9,3.0,0.0,0.0,0.0
209.3,1.4,0.0,0.0,0.0
159.3,1.3,0.0,0.0,0.0
182.0,1.9,0.0,1.0,0.0
161.3,2.2,0.0,0.0,0.0
230.8,1.4,1.0,0.0,0.0
186.8,2.8,0.0,1.0,0.0
162.3,1.4,0.0,1.0,0.0
120.0,1.3,0.0,0.0,0.0
277.3,1.8,0.0,0.0,0.0
74.2,2.1,0.0,1.0,0.0
151.1,1.7,1.0,1.0,0.0
76.3,2.0,0.0,1.0,0.0
104.5,4.0,1.0,0.0,1.0
159.9,3.0,1.0,0.0,0.0
262.4,1.9,1.0,1.0,0.0
209.8,3.0,1.0,0.0,0.0
47.8,1.5,1.0,1.0,0.0
161.2,1.1,0.0,1.0,0.0
150.2,2.1,0.0,1.0,0.0
98.0,1.3,0.0,0.0,0.0
79.2,1.9,1.0,1.0,0.0
233.8,2.3,1.0,0.0,0.0
188.9,2.2,0.0,1.0,0.0
81.3,2.6,1.0,1.0,0.0
353.8,1.7,1.0,0.0,0.0
77.3,2.2,1.0,0.0,0.0
305.9,2.5,0.0,0.0,0.0
188.7,1.6,0.0,1.0,0.0
150.6,2.5,0.0,0.0,1.0
242.0,2.1,0.0,0.0,0.0
243.2,2.1,1.0,1.0,1.0
71.8,2.4,0.0,0.0,0.0
151.1,1.6,0.0,0.0,0.0
144.1,2.0,0.0,1.0,0.0
139.7,2.0,1.0,1.0,0.0
161.7,1.9,0.0,0.0,0.0
151.0,0.7,1.0,1.0,0.0
161.0,1.6,0.0,1.0,0.0
143.9,2.2,0.0,0.0,0.0
212.7,2.5,0.0,0.0,0.0
94.6,2.6,1.0,0.0,0.0
134.0,2.2,0.0,0.0,0.0
288.2,1.9,0.0,1.0,0.0
307.4,0.8,1.0,0.0,0.0
24.0,1.5,0.0,0.0,0.0
78.6,1.9,1.0,0.0,0.0
80.2,2.8,1.0,1.0,0.0
268.5,0.9,0.0,0.0,0.0
178.5,0.3,0.0,1.0,0.0
131.6,2.9,0.0,1.0,0.0
119.8,0.2,0.0,0.0,0.0
274.3,0.4,1.0,0.0,0.0
207.3,1.7,0.0,0.0,0.0
94.2,2.0,0.0,0.0,1.0
141.6,3.4,1.0,1.0,0.0
231.1,0.8,0.0,0.0,0.0
179.1,2.4,0.0,1.0,0.0
287.8,3.2,1.0,0.0,0.0
199.2,2.2,1.0,0.0,0.0
176.3,4.7,0.0,1.0,1.0
213.2,1.8,1.0,1.0,0.0
239.2,2.6,1.0,1.0,0.0
176.9,1.7,0.0,0.0,0.0
165.7,2.5,0.0,1.0,0.0
242.7,0.9,0.0,0.0,0.0
230.0,1.9,0.0,0.0,0.0
182.5,3.7,0.0,1.0,1.0
276.3,2.5,0.0,0.0,0.0
204.2,3.2,1.0,1.0,0.0
268.7,1.8,1.0,1.0,0.0
90.7,3.8,0.0,0.0,0.0
178.6,1.6,0.0,1.0,0.0
1.2,3.2,0.0,1.0,0.0
110.9,1.6,1.0,1.0,0.0
112.8,2.9,1.0,1.0,0.0
225.0,2.2,1.0,1.0,0.0
148.0,3.1,1.0,1.0,1.0
187.3,3.0,0.0,0.0,1.0
232.1,2.8,0.0,1.0,1.0
216.7,2.6,0.0,1.0,0.0
214.2,2.5,0.0,0.0,0.0
85.8,1.8,0.0,0.0,0.0
241.1,4.0,0.0,1.0,1.0
150.8,1.9,0.0,1.0,0.0
126.9,1.9,0.0,1.0,0.0
193.3,1.3,1.0,1.0,1.0
127.2,1.6,1.0,1.0,0.0
196.7,1.8,0.0,0.0,0.0
159.1,2.1,0.0,1.0,0.0
132.3,2.6,1.0,0.0,0.0
278.4,0.9,0.0,1.0,0.0
114.6,2.7,0.0,0.0,0.0
166.8,2.0,0.0,0.0,0.0
184.7,2.9,0.0,1.0,0.0
318.2,2.9,1.0,0.0,0.0
151.5,3.8,1.0,0.0,0.0
190.7,0.2,0.0,1.0,0.0
189.0,0.9,0.0,0.0,0.0
87.0,1.9,0.0,0.0,0.0
161.6,1.9,0.0,1.0,0.0
110.2,3.6,0.0,0.0,0.0
189.2,2.8,0.0,0.0,1.0
198.3,2.3,1.0,0.0,0.0
192.3,2.2,1.0,0.0,0.0
260.2,2.2,0.0,0.0,0.0
66.0,2.6,1.0,0.0,0.0
137.7,2.3,0.0,1.0,0.0
180.2,1.3,1.0,0.0,0.0
153.2,0.9,1.0,0.0,0.0
260.1,2.2,1.0,0.0,0.0
150.7,1.0,0.0,1.0,0.0
97.6,2.3,0.0,1.0,0.0
194.5,1.9,0.0,0.0,0.0
39.9,2.0,0.0,1.0,0.0
206.4,1.8,0.0,1.0,0.0
143.4,2.2,1.0,0.0,0.0
161.7,2.0,0.0,0.0,0.0
149.6,1.9,1.0,0.0,0.0
85.0,2.4,1.0,1.0,0.0
195.8,1.1,1.0,0.0,0.0
105.2,2.0,0.0,1.0,0.0
122.7,4.1,1.0,0.0,0.0
153.6,2.6,0.0,0.0,0.0
263.7,2.5,1.0,1.0,0.0
200.2,1.6,0.0,0.0,1.0
183.5,1.6,0.0,1.0,0.0
239.1,2.9,1.0,1.0,1.0
284.4,3.1,1.0,0.0,0.0
123.1,1.0,0.0,1.0,0.0
229.7,0.6,0.0,1.0,0.0
255.7,2.5,0.0,0.0,0.0
81.1,1.0,1.0,0.0,0.0
127.2,3.7,0.0,1.0,0.0
167.6,2.4,1.0,0.0,0.0
189.9,1.9,1.0,1.0,0.0
226.0,1.5,1.0,1.0,0.0
40.6,2.6,0.0,0.0,0.0
98.3,2.3,0.0,1.0,0.0
217.2,1.2,1.0,0.0,0.0
171.8,2.5,0.0,0.0,0.0
168.0,1.3,0.0,0.0,0.0
217.5,3.6,0.0,1.0,0.0
199.5,1.8,0.0,0.0,0.0
71.6,1.0,0.0,0.0,1.0
199.6,2.1,1.0,0.0,0.0
187.9,2.7,0.0,1.0,0.0
189.9,1.5,0.0,0.0,0.0
304.6,1.9,1.0,0.0,0.0
153.8,1.9,0.0,0.0,0.0
-18.4,3.6,1.0,0.0,0.0
195.8,1.9,0.0,0.0,1.0
116.1,2.6,0.0,1.0,0.0
232.9,1.3,0.0,0.0,0.0
59.7,2.3,0.0,0.0,0.0
188.1,1.4,1.0,0.0,0.0
158.7,1.7,1.0,0.0,0.0
205.3,1.0,0.0,0.0,0.0
150.3,1.6,1.0,0.0,0.0
249.8,2.9,0.0,0.0,0.0
272.1,2.4,1.0,1.0,0.0
258.9,3.6,1.0,0.0,1.0
124.9,1.4,0.0,1.0,0.0
147.3,2.0,0.0,1.0,0.0
222.6,2.1,0.0,0.0,0.0
141.5,3.1,0.0,1.0,0.0
155.0,1.1,0.0,0.0,0.0
148.0,1.7,0.0,0.0,0.0
227.6,3.2,0.0,0.0,0.0
270.4,2.0,0.0,0.0,0.0
222.6,1.4,0.0,1.0,0.0
166.4,1.7,0.0,0.0,0.0
126.2,0.7,1.0,1.0,0.0
185.3,0.8,1.0,0.0,0.0
200.5,1.9,1.0,0.0,0.0
137.8,3.3,0.0,1.0,0.0
106.5,2.2,1.0,1.0,1.0
246.8,2.1,0.0,0.0,0.0
162.0,0.5,1.0,1.0,0.0
167.9,1.3,0.0,1.0,0.0
233.1,1.9,1.0,1.0,0.0
150.4,2.4,0.0,0.0,0.0
186.4,1.5,1.0,0.0,0.0
157.4,2.2,0.0,0.0,0.0
157.2,2.1,1.0,1.0,0.0
155.4,1.7,0.0,1.0,0.0
248.0,1.7,0.0,1.0,0.0
166.0,3.3,0.0,0.0,0.0
72.8,2.1,0.0,1.0,0.0
-9.2,3.2,0.0,0.0,0.0
278.6,3.0,0.0,1.0,1.0
170.2,2.7,0.0,0.0,0.0
111.8,3.4,0.0,1.0,0.0
186.8,0.9,0.0,1.0,0.0
134.9,0.9,1.0,0.0,0.0
124.5,3.1,1.0,1.0,0.0
142.9,1.1,0.0,0.0,0.0
243.8,1.4,0.0,0.0,0.0
199.9,1.9,0.0,0.0,0.0
27.7,2.2,1.0,0.0,0.0
198.3,3.8,1.0,1.0,1.0
233.6,2.4,0.0,1.0,1.0
204.6,1.6,1.0,1.0,0.0
193.5,1.6,0.0,1.0,0.0
296.0,2.4,0.0,1.0,0.0
122.0,3.7,0.0,0.0,0.0
299.2,2.8,1.0,1.0,0.0
170.6,2.0,1.0,0.0,0.0
166.8,1.6,0.0,1.0,0.0
115.7,2.4,1.0,1.0,0.0
220.2,1.7,1.0,0.0,0.0
123.9,2.3,0.0,0.0,0.0
180.0,3.7,1.0,0.0,0.0
93.0,2.3,0.0,0.0,1.0
320.1,2.6,0.0,0.0,0.0
142.7,1.7,1.0,1.0,0.0
132.3,1.9,1.0,0.0,0.0
105.8,1.8,0.0,0.0,0.0
184.0,0.2,0.0,1.0,0.0
202.8,1.1,0.0,1.0,0.0
174.9,1.6,0.0,0.0,0.0
169.4,2.9,0.0,0.0,0.0
144.9,1.1,1.0,1.0,0.0
288.4,2.8,0.0,1.0,0.0
177.3,0.7,0.0,1.0,0.0
131.4,1.0,0.0,0.0,0.0
74.9,1.8,1.0,1.0,0.0
213.8,2.5,1.0,0.0,0.0
202.9,2.7,1.0,1.0,0.0
130.6,1.0,1.0,0.0,0.0
197.3,2.2,0.0,0.0,0.0
213.9,2.1,0.0,0.0,0.0
192.9,2.6,0.0,0.0,0.0
163.1,2.1,1.0,0.0,0.0
268.4,4.0,1.0,0.0,0.0
150.8,1.2,1.0,1.0,0.0
186.9,0.3,1.0,0.0,0.0
13.0,2.0,0.0,0.0,0.0
180.4,2.9,0.0,0.0,0.0
170.3,2.1,1.0,1.0,0.0
70.5,1.8,1.0,1.0,0.0
177.0,3.6,1.0,0.0,0.0
160.7,2.1,0.0,0.0,0.0
202.7,0.0,0.0,1.0,0.0
216.2,1.9,0.0,0.0,0.0
221.1,2.7,1.0,1.0,0.0
158.1,2.2,0.0,1.0,0.0
210.7,1.1,1.0,0.0,0.0
48.0,1.8,1.0,1.0,0.0
185.1,2.1,0.0,1.0,0.0
217.5,1.9,0.0,0.0,0.0
169.0,3.1,0.0,0.0,0.0
302.5,2.3,1.0,0.0,0.0
158.4,2.0,0.0,0.0,0.0
207.1,3.2,0.0,1.0,0.0
77.6,1.5,0.0,0.0,0.0
294.0,0.2,0.0,0.0,0.0
170.5,0.2,0.0,1.0,0.0
97.1,1.2,0.0,0.0,0.0
137.3,2.4,1.0,0.0,0.0
106.7,1.3,1.0,0.0,0.0
285.9,1.3,1.0,0.0,0.0
241.1,2.4,0.0,0.0,0.0
153.6,1.4,0.0,0.0,0.0
213.1,3.3,0.0,1.0,1.0
246.0,1.7,0.0,0.0,0.0
175.0,2.0,0.0,0.0,0.0
255.2,1.6,1.0,1.0,1.0
92.3,2.3,0.0,1.0,0.0
140.7,2.3,1.0,0.0,0.0
151.1,1.8,0.0,0.0,0.0
97.7,1.1,1.0,0.0,0.0
247.0,2.4,0.0,0.0,0.0
14.7,2.3,1.0,0.0,0.0
212.1,1.6,0.0,0.0,0.0
300.4,3.5,1.0,1.0,1.0
212.7,2.4,0.0,1.0,0.0
169.3,2.1,0.0,1.0,0.0
142.9,2.3,0.0,0.0,0.0
94.1,3.0,0.0,0.0,0.0
223.0,2.6,1.0,1.0,1.0
224.8,2.0,0.0,0.0,0.0
275.3,2.0,0.0,0.0,0.0
196.0,2.8,0.0,0.0,0.0
29.4,2.5,0.0,1.0,0.0
196.8,2.6,0.0,1.0,1.0
168.7,1.1,1.0,0.0,0.0
176.7,1.6,1.0,1.0,0.0
164.9,1.5,1.0,0.0,0.0
216.7,1.7,0.0,1.0,0.0
116.6,2.6,1.0,0.0,0.0
199.7,2.1,0.0,0.0,0.0
207.8,0.6,1.0,1.0,0.0
233.6,2.0,0.0,0.0,0.0
127.4,2.1,1.0,0.0,0.0
295.0,1.4,1.0,0.0,0.0
217.5,3.1,0.0,0.0,0.0
437.7,1.6,0.0,1.0,1.0
243.6,0.3,1.0,0.0,0.0
